Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
4a005b906,MIMOSA,baseline,World,50,50,True,baseline,,Emissions|CO2,Mt CO2/yr,,,42817.275,46496.978,49181.233,50785.051,51926.939,53099.691,53942.011,54138.307,54283.564,54939.804,55845.553,56632.936,57172.71,57462.882,57772.156,58317.372,58895.598,59246.485,59266.229,58934.171,58304.5,57429.178,56336.403,55054.087,53619.941,52064.218,50392.549
4a005b906,MIMOSA,baseline,BRA,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00247,0.00537,0.00869,0.01244,0.01662,0.02125,0.02627,0.0317,0.03757,0.04393,0.05079,0.05813,0.06592,0.07419,0.08296,0.09226,0.10206,0.11231,0.12296,0.13394,0.14518,0.15664,0.16824,0.17994,0.19167,0.20337
4a005b906,MIMOSA,baseline,CAN,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00236,0.00513,0.0083,0.01187,0.01587,0.02029,0.0251,0.0303,0.03593,0.04203,0.0486,0.05562,0.06309,0.071,0.0794,0.08829,0.09766,0.10746,0.11764,0.12814,0.13891,0.1499,0.16105,0.1723,0.1836,0.19491
4a005b906,MIMOSA,baseline,CEU,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00178,0.00393,0.00644,0.00931,0.01254,0.01614,0.02009,0.02439,0.02909,0.03423,0.03982,0.04586,0.05233,0.05923,0.06661,0.07447,0.0828,0.09156,0.1007,0.11014,0.11985,0.12975,0.1398,0.14994,0.16012,0.17029
4a005b906,MIMOSA,baseline,CHN,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00244,0.00501,0.00765,0.01035,0.0131,0.0159,0.0187,0.02152,0.02436,0.02724,0.03014,0.03306,0.03598,0.0389,0.04184,0.04478,0.04772,0.05065,0.05357,0.05645,0.0593,0.06211,0.06487,0.06759,0.07027,0.0729
4a005b906,MIMOSA,baseline,EAF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00613,0.01335,0.02158,0.03082,0.04113,0.05249,0.06479,0.07803,0.09236,0.10788,0.1246,0.14249,0.16148,0.1816,0.20296,0.2256,0.24946,0.2744,0.30028,0.32694,0.35422,0.38196,0.41,0.43821,0.46643,0.49454
4a005b906,MIMOSA,baseline,INDIA,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00666,0.01446,0.02335,0.03329,0.04437,0.05656,0.06975,0.08394,0.09927,0.11586,0.1337,0.15278,0.17302,0.19444,0.21716,0.24122,0.26656,0.29304,0.3205,0.34879,0.37774,0.40719,0.43698,0.46696,0.49697,0.52689
4a005b906,MIMOSA,baseline,INDO,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.007,0.01486,0.02354,0.033,0.0433,0.0544,0.06623,0.07877,0.09212,0.10634,0.12143,0.13736,0.1541,0.17164,0.19005,0.20935,0.2295,0.25042,0.27201,0.29415,0.31675,0.33971,0.36293,0.38631,0.40976,0.43319
4a005b906,MIMOSA,baseline,JAP,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00238,0.00529,0.00873,0.01271,0.01727,0.0224,0.02807,0.03428,0.04107,0.04851,0.05659,0.06531,0.07463,0.08458,0.09519,0.10648,0.11844,0.131,0.1441,0.15766,0.17162,0.1859,0.20042,0.21511,0.22991,0.24473
4a005b906,MIMOSA,baseline,KOR,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00333,0.00714,0.01141,0.01612,0.02131,0.02697,0.03304,0.03954,0.0465,0.05397,0.06196,0.07044,0.07939,0.08883,0.09878,0.10927,0.12027,0.13173,0.14358,0.15578,0.16825,0.18093,0.19377,0.2067,0.21968,0.23264
4a005b906,MIMOSA,baseline,ME,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0023,0.00478,0.00741,0.01019,0.01311,0.01616,0.01933,0.02261,0.02601,0.02955,0.03322,0.03702,0.04094,0.04497,0.04912,0.0534,0.0578,0.0623,0.06688,0.07153,0.07623,0.08096,0.0857,0.09046,0.0952,0.09992
4a005b906,MIMOSA,baseline,MEX,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00247,0.00537,0.00869,0.01244,0.01662,0.02125,0.02627,0.0317,0.03757,0.04393,0.05079,0.05813,0.06592,0.07419,0.08296,0.09226,0.10206,0.11232,0.12296,0.13394,0.14518,0.15664,0.16824,0.17994,0.19166,0.20337
4a005b906,MIMOSA,baseline,NAF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00505,0.0111,0.01817,0.02626,0.03543,0.04568,0.05693,0.06919,0.08255,0.09711,0.11288,0.12984,0.14793,0.16718,0.18768,0.20945,0.23245,0.25658,0.28171,0.30769,0.33439,0.36168,0.3894,0.41742,0.44562,0.47385
4a005b906,MIMOSA,baseline,OCE,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00268,0.00595,0.00979,0.01421,0.01925,0.02491,0.03115,0.03796,0.0454,0.05354,0.06238,0.0719,0.08208,0.09294,0.10451,0.11683,0.12986,0.14355,0.15782,0.17257,0.18774,0.20323,0.21897,0.23486,0.25084,0.26683
4a005b906,MIMOSA,baseline,R5.2ASIA,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00375,0.00806,0.01298,0.0186,0.02499,0.03223,0.04037,0.04942,0.05943,0.07045,0.08252,0.09561,0.10967,0.12466,0.14057,0.15747,0.17533,0.19388,0.2128,0.232,0.2514,0.27085,0.2902,0.30932,0.32807,0.34624
4a005b906,MIMOSA,baseline,R5.2LAM,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00247,0.00537,0.00869,0.01244,0.01662,0.02125,0.02627,0.0317,0.03757,0.04393,0.05079,0.05813,0.06592,0.07419,0.08296,0.09226,0.10206,0.11231,0.12296,0.13394,0.14518,0.15664,0.16824,0.17994,0.19167,0.20337
4a005b906,MIMOSA,baseline,R5.2MAF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00403,0.0089,0.01465,0.02135,0.02918,0.0382,0.04836,0.05965,0.07214,0.08592,0.10099,0.11728,0.13469,0.15326,0.17305,0.19393,0.21569,0.23819,0.2613,0.28493,0.30897,0.33327,0.35768,0.38209,0.40634,0.43027
4a005b906,MIMOSA,baseline,R5.2OECD,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00165,0.00362,0.0059,0.00847,0.01134,0.01451,0.01796,0.02167,0.02571,0.03008,0.03481,0.03986,0.04524,0.05094,0.05699,0.0634,0.07017,0.07726,0.08462,0.09223,0.10002,0.10796,0.11602,0.12413,0.13228,0.14041
4a005b906,MIMOSA,baseline,R5.2REF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00177,0.00376,0.00594,0.00831,0.01088,0.01364,0.01656,0.01965,0.02292,0.02641,0.03011,0.03402,0.03811,0.04239,0.04689,0.05161,0.05653,0.06164,0.06689,0.07227,0.07775,0.08329,0.08888,0.09448,0.10007,0.10562
4a005b906,MIMOSA,baseline,RCAM,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00247,0.00537,0.00869,0.01244,0.01662,0.02125,0.02627,0.0317,0.03757,0.04393,0.05079,0.05813,0.06592,0.07419,0.08296,0.09226,0.10206,0.11232,0.12296,0.13394,0.14518,0.15664,0.16824,0.17994,0.19167,0.20337
4a005b906,MIMOSA,baseline,RSAF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00613,0.01335,0.02158,0.03082,0.04113,0.05249,0.06479,0.07803,0.09236,0.10788,0.1246,0.14249,0.16148,0.1816,0.20296,0.2256,0.24946,0.2744,0.30028,0.32694,0.35422,0.38196,0.41,0.43821,0.46643,0.49454
4a005b906,MIMOSA,baseline,RSAM,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00247,0.00537,0.00869,0.01244,0.01662,0.02125,0.02627,0.0317,0.03757,0.04393,0.05079,0.05813,0.06592,0.07419,0.08296,0.09226,0.10206,0.11232,0.12296,0.13394,0.14518,0.15664,0.16824,0.17994,0.19166,0.20337
4a005b906,MIMOSA,baseline,RSAS,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00563,0.01199,0.01899,0.02661,0.03487,0.04376,0.05318,0.06314,0.07372,0.08501,0.097,0.10967,0.12296,0.1369,0.15154,0.16692,0.18299,0.19967,0.21685,0.23443,0.25232,0.27041,0.28862,0.30685,0.32503,0.34306
4a005b906,MIMOSA,baseline,RUS,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00177,0.00376,0.00594,0.00831,0.01088,0.01364,0.01656,0.01965,0.02292,0.02641,0.03011,0.03402,0.03811,0.04239,0.04689,0.05161,0.05653,0.06164,0.06689,0.07227,0.07775,0.08329,0.08888,0.09448,0.10007,0.10562
4a005b906,MIMOSA,baseline,SAF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00362,0.00812,0.01351,0.0198,0.02705,0.03526,0.04436,0.05436,0.06535,0.07742,0.09058,0.10482,0.12009,0.13642,0.15388,0.17251,0.19227,0.21306,0.23475,0.25722,0.28033,0.30396,0.32796,0.35221,0.37659,0.40098
4a005b906,MIMOSA,baseline,SEAS,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.007,0.01486,0.02354,0.033,0.0433,0.0544,0.06623,0.07877,0.09212,0.10634,0.12143,0.13736,0.1541,0.17164,0.19005,0.20935,0.2295,0.25042,0.27201,0.29415,0.31675,0.33971,0.36293,0.38631,0.40976,0.43319
4a005b906,MIMOSA,baseline,STAN,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00177,0.00376,0.00594,0.00831,0.01088,0.01364,0.01656,0.01965,0.02292,0.02641,0.03011,0.03402,0.03811,0.04239,0.04689,0.05161,0.05653,0.06164,0.06689,0.07227,0.07775,0.08329,0.08888,0.09448,0.10007,0.10562
4a005b906,MIMOSA,baseline,TUR,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0023,0.00478,0.00741,0.01019,0.01311,0.01616,0.01933,0.02261,0.02601,0.02955,0.03322,0.03702,0.04094,0.04497,0.04912,0.0534,0.0578,0.0623,0.06688,0.07153,0.07623,0.08096,0.0857,0.09046,0.0952,0.09992
4a005b906,MIMOSA,baseline,UKR,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00177,0.00376,0.00594,0.00831,0.01088,0.01364,0.01656,0.01965,0.02292,0.02641,0.03011,0.03402,0.03811,0.04239,0.04689,0.05161,0.05653,0.06164,0.06689,0.07227,0.07775,0.08329,0.08888,0.09448,0.10007,0.10562
4a005b906,MIMOSA,baseline,USA,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00182,0.00396,0.0064,0.00914,0.0122,0.01558,0.01924,0.0232,0.02748,0.03211,0.03709,0.04242,0.04808,0.05408,0.06043,0.06717,0.07426,0.08168,0.08937,0.09731,0.10545,0.11373,0.12213,0.1306,0.1391,0.14759
4a005b906,MIMOSA,baseline,WAF,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00613,0.01335,0.02158,0.03082,0.04113,0.05249,0.06479,0.07803,0.09236,0.10788,0.1246,0.14249,0.16148,0.1816,0.20296,0.2256,0.24946,0.2744,0.30028,0.32694,0.35422,0.38196,0.41,0.43821,0.46643,0.49454
4a005b906,MIMOSA,baseline,WEU,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00119,0.00265,0.00438,0.00635,0.00858,0.01106,0.01377,0.01672,0.01995,0.02347,0.02731,0.03145,0.03588,0.04061,0.04567,0.05105,0.05676,0.06276,0.06902,0.07549,0.08214,0.08892,0.0958,0.10275,0.10972,0.11668
4a005b906,MIMOSA,baseline,World,50,50,True,baseline,,Damage Cost|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00289,0.00638,0.01046,0.01517,0.02059,0.02678,0.03377,0.04158,0.05028,0.05996,0.07067,0.08241,0.09514,0.10886,0.12362,0.13935,0.15586,0.17292,0.1903,0.20794,0.22576,0.24363,0.26143,0.27904,0.29634,0.31314
4a005b906,MIMOSA,baseline,BRA,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00097,0.00134,0.00173,0.00215,0.0026,0.00306,0.00355,0.00406,0.0046,0.00515,0.00573,0.00632,0.00694,0.00757,0.00822,0.0089,0.00959,0.01029,0.01102,0.01176,0.01252,0.01329,0.01407,0.01487
4a005b906,MIMOSA,baseline,CAN,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00062,0.00128,0.00199,0.00276,0.00357,0.00444,0.00535,0.00631,0.00732,0.00838,0.00947,0.01062,0.0118,0.01303,0.01429,0.0156,0.01695,0.01833,0.01976,0.02121,0.02271,0.02424,0.02579,0.02738,0.029,0.03064
4a005b906,MIMOSA,baseline,CEU,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00016,0.00031,0.00046,0.00058,0.00067,0.00074,0.00078,0.0008,0.00082,0.00082,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083,0.00083
4a005b906,MIMOSA,baseline,CHN,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00059,0.00122,0.0019,0.00262,0.0034,0.00422,0.00509,0.00601,0.00696,0.00797,0.00901,0.0101,0.01122,0.01239,0.01359,0.01484,0.01612,0.01744,0.01879,0.02018,0.0216,0.02305,0.02453,0.02604,0.02758,0.02914
4a005b906,MIMOSA,baseline,EAF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00015,-0.00031,-0.00048,-0.00066,-0.00086,-0.00107,-0.00129,-0.00152,-0.00176,-0.00201,-0.00228,-0.00255,-0.00284,-0.00313,-0.00344,-0.00375,-0.00407,-0.00441,-0.00475,-0.0051,-0.00546,-0.00583,-0.0062,-0.00658,-0.00697,-0.00737
4a005b906,MIMOSA,baseline,INDIA,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00029,0.0006,0.00094,0.00129,0.00168,0.00208,0.00251,0.00296,0.00344,0.00393,0.00445,0.00498,0.00554,0.00611,0.00671,0.00732,0.00796,0.00861,0.00927,0.00996,0.01066,0.01138,0.01211,0.01285,0.01361,0.01438
4a005b906,MIMOSA,baseline,INDO,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00217,0.00451,0.00703,0.00973,0.0126,0.01565,0.01888,0.02227,0.02583,0.02954,0.03341,0.03744,0.04162,0.04594,0.05041,0.05502,0.05977,0.06465,0.06967,0.07482,0.08009,0.08547,0.09097,0.09657,0.10227,0.10806
4a005b906,MIMOSA,baseline,JAP,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00079,0.00164,0.00255,0.00354,0.00458,0.00569,0.00686,0.0081,0.00939,0.01074,0.01215,0.01361,0.01513,0.0167,0.01832,0.02,0.02173,0.0235,0.02533,0.0272,0.02911,0.03107,0.03307,0.0351,0.03718,0.03928
4a005b906,MIMOSA,baseline,KOR,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00081,0.00169,0.00264,0.00365,0.00473,0.00588,0.00709,0.00836,0.0097,0.0111,0.01255,0.01406,0.01563,0.01726,0.01893,0.02067,0.02245,0.02428,0.02617,0.0281,0.03008,0.0321,0.03417,0.03627,0.03841,0.04059
4a005b906,MIMOSA,baseline,ME,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00072,0.0015,0.00234,0.00324,0.0042,0.00521,0.00629,0.00742,0.0086,0.00984,0.01113,0.01247,0.01386,0.0153,0.01679,0.01833,0.01991,0.02153,0.02321,0.02492,0.02667,0.02847,0.0303,0.03216,0.03406,0.03599
4a005b906,MIMOSA,baseline,MEX,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00097,0.00134,0.00173,0.00215,0.0026,0.00306,0.00355,0.00406,0.0046,0.00515,0.00573,0.00632,0.00694,0.00757,0.00822,0.0089,0.00959,0.01029,0.01102,0.01176,0.01252,0.01329,0.01407,0.01487
4a005b906,MIMOSA,baseline,NAF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00151,0.00313,0.00488,0.00675,0.00875,0.01086,0.0131,0.01546,0.01793,0.0205,0.02319,0.02599,0.02889,0.03189,0.03499,0.03819,0.04149,0.04488,0.04836,0.05193,0.05559,0.05933,0.06314,0.06703,0.07099,0.07501
4a005b906,MIMOSA,baseline,OCE,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00051,0.00105,0.00164,0.00227,0.00295,0.00366,0.00441,0.0052,0.00604,0.0069,0.00781,0.00875,0.00973,0.01074,0.01178,0.01286,0.01397,0.01511,0.01628,0.01749,0.01872,0.01998,0.02126,0.02257,0.0239,0.02526
4a005b906,MIMOSA,baseline,R5.2ASIA,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00071,0.00147,0.00229,0.00317,0.0041,0.00509,0.00613,0.00722,0.00835,0.00952,0.01073,0.01197,0.01325,0.01457,0.01591,0.01728,0.01869,0.02015,0.02166,0.02321,0.0248,0.02643,0.0281,0.02981,0.03155,0.03334
4a005b906,MIMOSA,baseline,R5.2LAM,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00097,0.00134,0.00173,0.00215,0.0026,0.00306,0.00355,0.00406,0.0046,0.00515,0.00573,0.00632,0.00694,0.00757,0.00822,0.0089,0.00959,0.01029,0.01102,0.01176,0.01252,0.01329,0.01407,0.01487
4a005b906,MIMOSA,baseline,R5.2MAF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00057,0.00116,0.00174,0.00228,0.00278,0.00321,0.00356,0.00383,0.00404,0.00418,0.00425,0.00427,0.00426,0.00421,0.00413,0.00407,0.00407,0.00413,0.00425,0.00441,0.0046,0.00483,0.00508,0.00537,0.00568,0.00604
4a005b906,MIMOSA,baseline,R5.2OECD,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00025,0.00053,0.00084,0.00116,0.00149,0.00182,0.00217,0.00253,0.00289,0.00327,0.00367,0.00408,0.0045,0.00493,0.00537,0.00582,0.00629,0.00677,0.00726,0.00777,0.00829,0.00882,0.00936,0.00991,0.01047,0.01104
4a005b906,MIMOSA,baseline,R5.2REF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00075,0.00097,0.0012,0.00145,0.00171,0.00198,0.00227,0.00257,0.00288,0.0032,0.00353,0.00387,0.00423,0.00459,0.00497,0.00535,0.00575,0.00615,0.00657,0.00699,0.00742,0.00786,0.0083
4a005b906,MIMOSA,baseline,RCAM,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00097,0.00134,0.00173,0.00215,0.0026,0.00306,0.00355,0.00406,0.0046,0.00515,0.00573,0.00632,0.00694,0.00757,0.00822,0.0089,0.00959,0.01029,0.01102,0.01176,0.01252,0.01329,0.01407,0.01487
4a005b906,MIMOSA,baseline,RSAF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00015,-0.00031,-0.00048,-0.00066,-0.00086,-0.00107,-0.00129,-0.00152,-0.00176,-0.00201,-0.00228,-0.00255,-0.00284,-0.00313,-0.00344,-0.00375,-0.00407,-0.00441,-0.00475,-0.0051,-0.00546,-0.00583,-0.0062,-0.00658,-0.00697,-0.00737
4a005b906,MIMOSA,baseline,RSAM,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0003,0.00062,0.00097,0.00134,0.00173,0.00215,0.0026,0.00306,0.00355,0.00406,0.0046,0.00515,0.00573,0.00632,0.00694,0.00757,0.00822,0.0089,0.00959,0.01029,0.01102,0.01176,0.01252,0.01329,0.01407,0.01487
4a005b906,MIMOSA,baseline,RSAS,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4a005b906,MIMOSA,baseline,RUS,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00075,0.00097,0.0012,0.00145,0.00171,0.00198,0.00227,0.00257,0.00288,0.0032,0.00353,0.00387,0.00423,0.00459,0.00497,0.00535,0.00575,0.00615,0.00657,0.00699,0.00742,0.00786,0.0083
4a005b906,MIMOSA,baseline,SAF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0004,0.00084,0.0013,0.0018,0.00234,0.0029,0.0035,0.00413,0.00479,0.00548,0.0062,0.00694,0.00772,0.00852,0.00935,0.0102,0.01108,0.01199,0.01292,0.01388,0.01485,0.01585,0.01687,0.01791,0.01897,0.02004
4a005b906,MIMOSA,baseline,SEAS,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00217,0.00451,0.00703,0.00973,0.0126,0.01565,0.01888,0.02227,0.02583,0.02954,0.03341,0.03744,0.04162,0.04594,0.05041,0.05502,0.05977,0.06465,0.06967,0.07482,0.08009,0.08547,0.09097,0.09657,0.10227,0.10806
4a005b906,MIMOSA,baseline,STAN,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00075,0.00097,0.0012,0.00145,0.00171,0.00198,0.00227,0.00257,0.00288,0.0032,0.00353,0.00387,0.00423,0.00459,0.00497,0.00535,0.00575,0.00615,0.00657,0.00699,0.00742,0.00786,0.0083
4a005b906,MIMOSA,baseline,TUR,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00072,0.0015,0.00234,0.00324,0.0042,0.00521,0.00629,0.00742,0.0086,0.00984,0.01113,0.01247,0.01386,0.0153,0.01679,0.01833,0.01991,0.02153,0.02321,0.02492,0.02667,0.02847,0.0303,0.03216,0.03406,0.03599
4a005b906,MIMOSA,baseline,UKR,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00017,0.00035,0.00054,0.00075,0.00097,0.0012,0.00145,0.00171,0.00198,0.00227,0.00257,0.00288,0.0032,0.00353,0.00387,0.00423,0.00459,0.00497,0.00535,0.00575,0.00615,0.00657,0.00699,0.00742,0.00786,0.0083
4a005b906,MIMOSA,baseline,USA,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00033,0.00068,0.00105,0.00146,0.00189,0.00235,0.00283,0.00334,0.00388,0.00443,0.00501,0.00562,0.00625,0.0069,0.00757,0.00826,0.00897,0.0097,0.01046,0.01123,0.01202,0.01283,0.01365,0.01449,0.01535,0.01622
4a005b906,MIMOSA,baseline,WAF,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,-0.00015,-0.00031,-0.00048,-0.00066,-0.00086,-0.00107,-0.00129,-0.00152,-0.00176,-0.00201,-0.00228,-0.00255,-0.00284,-0.00313,-0.00344,-0.00375,-0.00407,-0.00441,-0.00475,-0.0051,-0.00546,-0.00583,-0.0062,-0.00658,-0.00697,-0.00737
4a005b906,MIMOSA,baseline,WEU,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,8e-05,0.00016,0.00026,0.00035,0.00042,0.00047,0.00051,0.00053,0.00054,0.00054,0.00054,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055,0.00055
4a005b906,MIMOSA,baseline,World,50,50,True,baseline,,Damage Cost|SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00049,0.00104,0.00164,0.00228,0.00294,0.00363,0.00434,0.00504,0.00575,0.00644,0.00712,0.00779,0.00844,0.00907,0.00967,0.01028,0.01091,0.01158,0.0123,0.01306,0.01385,0.01468,0.01554,0.01644,0.01737,0.01834
4a005b906,MIMOSA,baseline,BRA,50,50,True,baseline,,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00217,0.00475,0.00773,0.0111,0.01489,0.0191,0.02368,0.02863,0.03401,0.03986,0.04619,0.05297,0.0602,0.06787,0.07603,0.08469,0.09384,0.10342,0.11337,0.12364,0.13416,0.14488,0.15572,0.16665,0.17759,0.1885
4a005b906,MIMOSA,baseline,CAN,50,50,True,baseline,,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00174,0.00385,0.0063,0.00911,0.0123,0.01585,0.01975,0.02399,0.02861,0.03365,0.03912,0.04501,0.05129,0.05798,0.0651,0.07269,0.08071,0.08912,0.09788,0.10692,0.1162,0.12566,0.13525,0.14491,0.1546,0.16427
4a005b906,MIMOSA,baseline,CEU,50,50,True,baseline,,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00162,0.00362,0.00598,0.00873,0.01187,0.01541,0.01931,0.02359,0.02827,0.0334,0.039,0.04503,0.0515,0.0584,0.06578,0.07364,0.08197,0.09073,0.09986,0.10931,0.11901,0.12892,0.13897,0.14911,0.15929,0.16945
4a005b906,MIMOSA,baseline,CHN,50,50,True,baseline,,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00186,0.00379,0.00576,0.00773,0.00971,0.01168,0.01361,0.01551,0.0174,0.01927,0.02113,0.02296,0.02475,0.02651,0.02824,0.02994,0.0316,0.03322,0.03478,0.03627,0.0377,0.03906,0.04034,0.04155,0.04269,0.04376
