Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
b740009a7,MIMOSA,experiment_2.2,RSAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00448,0.00834,0.01197,0.01554,0.01902,0.02239,0.02561,0.02871,0.03172,0.03463,0.03744,0.04011,0.04264,0.045,0.04719,0.0492
b740009a7,MIMOSA,experiment_2.2,RSAM,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00154,0.00289,0.00416,0.00541,0.00665,0.00784,0.009,0.01011,0.01118,0.01223,0.01324,0.01421,0.01513,0.01598,0.01678,0.01751
b740009a7,MIMOSA,experiment_2.2,RSAS,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00404,0.00743,0.01056,0.01358,0.01648,0.01926,0.02189,0.02439,0.02679,0.02911,0.03132,0.03341,0.03538,0.03721,0.0389,0.04044
b740009a7,MIMOSA,experiment_2.2,RUS,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149
b740009a7,MIMOSA,experiment_2.2,SAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00226,0.00432,0.00633,0.00836,0.01039,0.0124,0.01436,0.01627,0.01815,0.01999,0.02178,0.0235,0.02514,0.02668,0.02813,0.02946
b740009a7,MIMOSA,experiment_2.2,SEAS,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00345,0.00638,0.0091,0.01174,0.0143,0.01675,0.01908,0.0213,0.02345,0.02552,0.0275,0.02938,0.03115,0.03281,0.03433,0.03573
b740009a7,MIMOSA,experiment_2.2,STAN,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149
b740009a7,MIMOSA,experiment_2.2,TUR,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00113,0.00206,0.0029,0.00369,0.00443,0.00514,0.00579,0.00641,0.00699,0.00755,0.00808,0.00857,0.00903,0.00945,0.00984,0.0102
b740009a7,MIMOSA,experiment_2.2,UKR,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00115,0.00211,0.003,0.00386,0.00469,0.00547,0.00622,0.00693,0.00761,0.00827,0.0089,0.00949,0.01005,0.01057,0.01105,0.01149
b740009a7,MIMOSA,experiment_2.2,USA,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00106,0.00199,0.00287,0.00374,0.00459,0.00542,0.00622,0.00699,0.00774,0.00846,0.00917,0.00984,0.01047,0.01107,0.01162,0.01213
b740009a7,MIMOSA,experiment_2.2,WAF,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00448,0.00834,0.01197,0.01554,0.01902,0.02239,0.02561,0.02871,0.03172,0.03463,0.03744,0.04011,0.04264,0.045,0.04719,0.0492
b740009a7,MIMOSA,experiment_2.2,WEU,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00079,0.00149,0.00217,0.00285,0.00352,0.00418,0.00482,0.00544,0.00605,0.00664,0.00722,0.00777,0.00829,0.00879,0.00925,0.00967
b740009a7,MIMOSA,experiment_2.2,World,50,50,with,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00172,0.00329,0.00485,0.00648,0.00818,0.00994,0.01175,0.01361,0.01551,0.01745,0.01943,0.02141,0.02336,0.02527,0.02711,0.02886
b740009a7,MIMOSA,experiment_2.2,BRA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00492,0.01292,0.01554,0.01746,0.01811,0.01729,0.01578,0.01471,0.01508,0.01731,0.01926,0.01878,0.01746,0.01744,0.01811
b740009a7,MIMOSA,experiment_2.2,CAN,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00093,0.0116,0.01814,0.01918,0.01878,0.01826,0.01907,0.02062,0.0219,0.02239,0.02189,0.02085,0.01987,0.01947,0.0199,0.02058
b740009a7,MIMOSA,experiment_2.2,CEU,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00045,0.00584,0.00709,0.00827,0.0094,0.01048,0.01162,0.01269,0.01358,0.01426,0.01475,0.01491,0.01467,0.01438,0.01436,0.01443
b740009a7,MIMOSA,experiment_2.2,CHN,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00172,0.01134,0.01316,0.01471,0.01616,0.01744,0.01843,0.01909,0.01941,0.01933,0.01886,0.01824,0.01774,0.01741,0.01724,0.01704
b740009a7,MIMOSA,experiment_2.2,EAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0005,0.00071,0.00079,0.00078,0.00079,0.00084,0.00092,0.00107,0.0013,0.00165,0.00216,0.00283,0.00362,0.00441,0.00508,0.00564
b740009a7,MIMOSA,experiment_2.2,INDIA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00139,0.00191,0.00237,0.00289,0.00356,0.00434,0.00519,0.00609,0.00705,0.00797,0.00875,0.00943,0.01009,0.01065,0.01104,0.0113
b740009a7,MIMOSA,experiment_2.2,INDO,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00261,0.00523,0.00613,0.00691,0.00742,0.0079,0.00865,0.00963,0.01065,0.01152,0.01209,0.01254,0.01307,0.01361,0.01404,0.01435
b740009a7,MIMOSA,experiment_2.2,JAP,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00022,0.00342,0.01164,0.01274,0.01403,0.01546,0.01694,0.01826,0.01922,0.01979,0.02001,0.02018,0.02058,0.02107,0.02142,0.02161
b740009a7,MIMOSA,experiment_2.2,KOR,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00178,0.01363,0.01507,0.01615,0.01722,0.01828,0.01922,0.01999,0.02054,0.02077,0.0206,0.02018,0.01972,0.01935,0.01913,0.0189
b740009a7,MIMOSA,experiment_2.2,ME,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00288,0.00585,0.00659,0.00735,0.00803,0.0087,0.00945,0.01022,0.01088,0.01145,0.01196,0.0125,0.01312,0.0137,0.01412,0.01438
b740009a7,MIMOSA,experiment_2.2,MEX,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00063,0.00474,0.00561,0.00648,0.00714,0.00773,0.00846,0.00933,0.01028,0.01115,0.01178,0.01221,0.01258,0.013,0.01355,0.0141
b740009a7,MIMOSA,experiment_2.2,NAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0015,0.00191,0.00222,0.00247,0.00269,0.00298,0.00342,0.00399,0.00459,0.00513,0.00558,0.00597,0.00637,0.00677,0.00714,0.00745
b740009a7,MIMOSA,experiment_2.2,OCE,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00018,0.00296,0.01651,0.0197,0.02158,0.02154,0.01991,0.01898,0.02053,0.02213,0.02139,0.02,0.02,0.02078,0.02132,0.02156
b740009a7,MIMOSA,experiment_2.2,R5.2ASIA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00163,0.00813,0.00977,0.01068,0.01149,0.01218,0.01273,0.01314,0.01341,0.01351,0.01344,0.01333,0.01329,0.01334,0.01345,0.01354
b740009a7,MIMOSA,experiment_2.2,R5.2LAM,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00073,0.00515,0.00908,0.01047,0.01211,0.01335,0.01359,0.01346,0.01387,0.01493,0.01641,0.0176,0.01793,0.01797,0.01838,0.01892
b740009a7,MIMOSA,experiment_2.2,R5.2MAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00223,0.00435,0.00472,0.00498,0.00524,0.0054,0.00546,0.0055,0.00572,0.00613,0.00662,0.0072,0.00786,0.00853,0.00918,0.00977
b740009a7,MIMOSA,experiment_2.2,R5.2OECD,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00051,0.00529,0.01321,0.0141,0.01501,0.01587,0.01665,0.01728,0.01774,0.01802,0.01818,0.01823,0.01823,0.01824,0.01831,0.01833
b740009a7,MIMOSA,experiment_2.2,R5.2REF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00407,0.00999,0.01157,0.01279,0.01367,0.01445,0.01544,0.01659,0.01767,0.01844,0.01875,0.01889,0.01913,0.01932,0.01928,0.01904
b740009a7,MIMOSA,experiment_2.2,RCAM,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00108,0.00278,0.00332,0.00394,0.00482,0.00603,0.00759,0.00934,0.0111,0.01275,0.01426,0.01564,0.01694,0.0181,0.01907,0.01984
b740009a7,MIMOSA,experiment_2.2,RSAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00111,0.00189,0.00283,0.00369,0.00378,0.00276,0.00258,0.00259,0.00299,0.0037,0.00458,0.00547,0.00625,0.00699,0.00778,0.00854
b740009a7,MIMOSA,experiment_2.2,RSAM,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00095,0.00643,0.01007,0.01125,0.01374,0.01604,0.01643,0.01606,0.01666,0.01809,0.01966,0.02082,0.02123,0.02134,0.02166,0.022
b740009a7,MIMOSA,experiment_2.2,RSAS,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00045,0.00064,0.00083,0.00106,0.00135,0.00174,0.00223,0.0028,0.00342,0.00409,0.00484,0.00566,0.00653,0.00744,0.00837,0.00926
b740009a7,MIMOSA,experiment_2.2,RUS,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00457,0.01186,0.01372,0.0151,0.01618,0.0171,0.01806,0.01922,0.02059,0.02152,0.02143,0.02102,0.02111,0.02133,0.02117,0.02069
b740009a7,MIMOSA,experiment_2.2,SAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00249,0.01041,0.01143,0.01256,0.01436,0.01647,0.01832,0.01974,0.02074,0.02143,0.02199,0.02249,0.02294,0.02335,0.02367,0.02385
b740009a7,MIMOSA,experiment_2.2,SEAS,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00296,0.00388,0.00453,0.00498,0.00534,0.00579,0.00651,0.00733,0.00805,0.00879,0.00968,0.01039,0.01063,0.01076,0.0112,0.01175
b740009a7,MIMOSA,experiment_2.2,STAN,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00377,0.00485,0.00558,0.00599,0.00616,0.00647,0.00726,0.0081,0.00847,0.00906,0.0106,0.01225,0.01291,0.01294,0.01296,0.01296
b740009a7,MIMOSA,experiment_2.2,TUR,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00362,0.0047,0.00528,0.00571,0.00625,0.00697,0.00785,0.00877,0.00957,0.01023,0.01081,0.01137,0.0119,0.01226,0.01229,0.0121
b740009a7,MIMOSA,experiment_2.2,UKR,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00165,0.00685,0.00881,0.01091,0.0124,0.01363,0.01526,0.01686,0.01775,0.01818,0.01864,0.01912,0.01953,0.01993,0.02041,0.02084
b740009a7,MIMOSA,experiment_2.2,USA,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00035,0.00484,0.01922,0.02022,0.02125,0.02211,0.02269,0.02294,0.02288,0.02263,0.02231,0.02211,0.02214,0.02217,0.02198,0.02157
b740009a7,MIMOSA,experiment_2.2,WAF,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00234,0.00309,0.00296,0.00262,0.00277,0.00293,0.00256,0.00223,0.00261,0.00352,0.00457,0.00566,0.00676,0.00785,0.00893,0.00991
b740009a7,MIMOSA,experiment_2.2,WEU,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00036,0.00529,0.0072,0.00785,0.00886,0.01012,0.01143,0.01256,0.01339,0.01409,0.01486,0.01544,0.01556,0.0156,0.01593,0.01633
b740009a7,MIMOSA,experiment_2.2,World,50,50,with,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00133,0.00676,0.01031,0.01111,0.01187,0.01249,0.01292,0.01319,0.0134,0.01356,0.01365,0.0137,0.01373,0.0138,0.01395,0.01409
b740009a7,MIMOSA,experiment_2.2,BRA,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,2697.09,3159.71,3605.6,3999.3,4394.72,4796.45,5211.26,5639.47,6069.75,6488.99,6898.07,7299.2,7697.89,8105.28,8518.62,8928.05,9340.84
b740009a7,MIMOSA,experiment_2.2,CAN,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1536.63,1687.24,1829.67,1993.86,2178.57,2368.69,2558.48,2745.09,2943.19,3167.13,3410.91,3665.05,3923.03,4179.5,4432.68,4682.62,4935.11
b740009a7,MIMOSA,experiment_2.2,CEU,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,2481.06,2815.58,3149.62,3487.49,3803.27,4089.71,4357.96,4622.63,4899.31,5195.98,5489.32,5756.42,6003.86,6244.19,6485.18,6731.77,6985.73
b740009a7,MIMOSA,experiment_2.2,CHN,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,24533.5,33140.8,40613.3,46760.0,51744.0,56015.4,59396.3,61717.8,63374.1,64761.6,65856.6,66575.2,66966.8,67108.3,67087.1,66989.3,66881.4
b740009a7,MIMOSA,experiment_2.2,EAF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,535.204,735.145,998.587,1336.03,1779.03,2361.84,3114.02,4064.99,5250.51,6705.33,8458.67,10531.4,12918.4,15623.4,18701.7,22164.4,25802.3
b740009a7,MIMOSA,experiment_2.2,INDIA,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,6857.78,9378.91,12273.1,15474.1,18993.1,22845.5,26999.7,31418.4,36071.1,40911.7,45835.6,50749.2,55622.5,60425.1,65082.0,69566.4,74061.0
b740009a7,MIMOSA,experiment_2.2,INDO,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1740.72,2372.12,3068.99,3804.53,4569.75,5364.53,6177.46,6993.7,7800.57,8588.32,9353.06,10094.8,10820.1,11531.9,12220.5,12882.1,13542.9
b740009a7,MIMOSA,experiment_2.2,JAP,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,4300.37,4504.19,4673.94,4763.84,4861.06,4962.2,5074.67,5199.14,5330.7,5463.53,5591.18,5709.45,5822.99,5936.78,6051.35,6167.07,6285.83
b740009a7,MIMOSA,experiment_2.2,KOR,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1899.25,2216.7,2483.18,2727.46,2932.36,3105.99,3251.01,3369.0,3462.29,3534.46,3593.67,3647.5,3697.14,3741.36,3776.11,3799.3,3818.88
b740009a7,MIMOSA,experiment_2.2,ME,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,3703.73,4522.52,5411.8,6359.96,7328.45,8299.08,9285.65,10309.6,11399.8,12574.9,13808.1,15071.6,16372.9,17724.2,19125.3,20573.4,22062.5
b740009a7,MIMOSA,experiment_2.2,MEX,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1947.25,2279.22,2628.44,3005.66,3408.22,3843.1,4311.44,4812.17,5343.17,5902.97,6492.88,7114.26,7763.41,8436.78,9137.17,9866.3,10617.7
b740009a7,MIMOSA,experiment_2.2,NAF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1386.45,1785.31,2252.55,2751.83,3285.4,3862.05,4482.29,5144.93,5850.92,6596.67,7358.47,8115.53,8871.54,9632.33,10393.0,11150.2,11916.1
b740009a7,MIMOSA,experiment_2.2,OCE,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1166.72,1331.5,1493.08,1633.86,1795.82,1971.85,2160.37,2358.74,2568.99,2790.78,3020.51,3256.27,3491.09,3716.55,3934.75,4151.46,4372.14
b740009a7,MIMOSA,experiment_2.2,R5.2ASIA,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,43761.50806,57245.05494,70104.96108,82008.52306,93230.22241,104280.38278,114952.42409,125027.64788,134874.82352,144850.8251,154810.92611,164557.17185,174091.67211,183450.16787,192649.56685,201746.88785,210959.01459
b740009a7,MIMOSA,experiment_2.2,R5.2LAM,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,8631.86868,10238.15876,11897.31562,13596.33514,15402.83879,17319.42196,19360.5993,21538.14666,23832.96604,26212.58403,28666.58118,31194.38386,33804.64508,36510.51689,39295.96256,42134.99294,45036.28345
b740009a7,MIMOSA,experiment_2.2,R5.2MAF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,7961.56925,10151.38553,12716.78847,15655.36988,19047.00964,23016.06874,27705.72503,33260.93682,39838.30188,47559.57605,56459.12018,66552.47267,77830.94227,90318.09254,104162.40129,119360.5203,135214.31207
b740009a7,MIMOSA,experiment_2.2,R5.2OECD,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,37186.83266,40940.51466,44618.01281,48031.73578,51725.49484,55423.38147,59161.67821,62987.77755,67009.86687,71289.95522,75654.53923,79927.46681,84131.1485,88316.01381,92457.96604,96542.83984,100680.19846
b740009a7,MIMOSA,experiment_2.2,R5.2REF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,4062.257,4865.346,5684.201,6490.77,7207.334,7803.4,8343.04,8899.94,9520.05,10219.61,10921.64,11554.22,12142.85,12725.95,13308.35,13890.54,14484.93
b740009a7,MIMOSA,experiment_2.2,RCAM,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1001.94,1212.64,1456.98,1729.11,2034.18,2379.45,2764.02,3186.19,3648.59,4154.37,4703.44,5294.98,5927.49,6599.29,7309.34,8054.87,8824.45
b740009a7,MIMOSA,experiment_2.2,RSAF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,481.045,623.943,788.897,983.28,1235.77,1577.57,2029.77,2605.81,3325.76,4207.05,5265.38,6513.53,7954.01,9595.45,11473.3,13591.9,15818.7
b740009a7,MIMOSA,experiment_2.2,RSAM,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,2988.89,3590.52,4210.94,4867.7,5572.02,6307.68,7082.2,7909.8,8782.21,9678.33,10585.7,11500.9,12432.4,13387.4,14350.7,15307.4,16276.7
b740009a7,MIMOSA,experiment_2.2,RSAS,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1345.21,1773.1,2291.87,2903.47,3632.2,4503.44,5528.73,6718.86,8094.23,9673.38,11460.0,13449.6,15618.0,17949.3,20471.9,23197.1,26031.7
b740009a7,MIMOSA,experiment_2.2,RUS,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,2955.2,3454.87,3951.5,4439.78,4859.29,5187.02,5479.45,5798.23,6165.69,6581.73,6995.43,7362.28,7697.42,8023.14,8345.26,8667.91,8998.48
b740009a7,MIMOSA,experiment_2.2,SAF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,669.929,814.439,963.272,1119.46,1276.35,1434.2,1594.97,1760.94,1932.12,2107.34,2283.01,2455.6,2624.01,2787.06,2940.97,3084.2,3226.08
b740009a7,MIMOSA,experiment_2.2,SEAS,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,2992.3,3755.19,4585.28,5450.41,6362.74,7337.61,8367.98,9443.28,10563.3,11727.5,12918.3,14116.5,15316.9,16518.4,17710.0,18882.9,20061.5
b740009a7,MIMOSA,experiment_2.2,STAN,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,591.479,798.239,1013.79,1221.03,1410.45,1576.03,1719.79,1847.96,1979.84,2130.48,2285.5,2428.68,2566.52,2709.43,2857.39,3008.01,3162.26
b740009a7,MIMOSA,experiment_2.2,TUR,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1355.35,1617.73,1890.98,2171.15,2460.28,2760.13,3068.59,3383.4,3704.95,4033.08,4361.9,4685.81,5005.59,5322.56,5635.11,5943.37,6255.72
b740009a7,MIMOSA,experiment_2.2,UKR,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,515.578,612.237,718.911,829.96,937.594,1040.35,1143.8,1253.75,1374.52,1507.4,1640.71,1763.26,1878.91,1993.38,2105.7,2214.62,2324.19
b740009a7,MIMOSA,experiment_2.2,USA,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,16413.2,18291.2,19996.1,21259.7,22646.8,23943.6,25199.3,26458.6,27765.1,29139.0,30512.5,31817.1,33060.4,34260.1,35406.5,36499.2,37595.3
b740009a7,MIMOSA,experiment_2.2,WAF,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,1185.63,1670.58,2302.39,3105.7,4143.12,5482.7,7200.71,9376.73,12081.7,15371.3,19289.1,23869.1,29095.1,34961.5,41534.9,48804.2,56397.5
b740009a7,MIMOSA,experiment_2.2,WEU,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,14330.0,15305.4,16378.2,17614.9,18980.5,20440.0,21978.6,23592.0,25312.2,27159.8,29067.6,30967.7,32880.6,34838.6,36821.1,38804.2,40819.5
b740009a7,MIMOSA,experiment_2.2,World,50,50,with,cba,high,GDP|PPP,billion US$2010/yr,,,101611.505,123449.033,145030.967,165793.57,186625.044,207856.17,229538.52,251731.21,275094.61,300153.12,326535.61,353810.92,382029.0,411351.28,441907.63,473712.25,506414.51
b740009a7,MIMOSA,experiment_2.2,BRA,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,12.0967,78.8518,157.815,175.632,194.326,213.811,234.15,255.233,276.805,298.941,321.513,343.756,365.23,385.744,404.665,421.679
b740009a7,MIMOSA,experiment_2.2,CAN,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,46.5085,306.982,428.056,459.176,488.698,516.614,544.028,572.497,603.041,633.927,663.297,690.625,715.843,739.792,762.666,781.701
b740009a7,MIMOSA,experiment_2.2,CEU,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,29.6199,214.708,255.17,289.383,323.277,356.725,390.495,425.834,463.569,501.735,537.836,571.022,600.934,627.727,651.49,672.031
b740009a7,MIMOSA,experiment_2.2,CHN,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,56.9929,253.353,301.726,348.087,395.135,440.828,483.046,522.906,561.906,599.097,633.048,663.707,691.133,713.98,730.909,743.865
b740009a7,MIMOSA,experiment_2.2,EAF,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,15.5861,20.21,25.3949,31.8568,40.0896,50.363,62.9415,78.1234,96.1407,117.107,140.986,167.4,195.986,226.727,258.905,289.251
b740009a7,MIMOSA,experiment_2.2,INDIA,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,51.7749,67.6036,83.9003,101.816,121.77,143.585,167.154,192.404,219.136,246.673,274.306,301.75,328.707,354.392,378.012,399.478
b740009a7,MIMOSA,experiment_2.2,INDO,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,50.0734,95.0673,118.349,143.382,170.599,199.793,230.785,263.118,296.177,329.323,361.984,394.011,425.127,454.357,480.759,504.516
b740009a7,MIMOSA,experiment_2.2,JAP,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,18.6679,149.509,379.14,404.695,432.478,461.837,492.194,523.327,554.976,586.019,615.344,643.392,670.698,696.253,718.821,738.657
b740009a7,MIMOSA,experiment_2.2,KOR,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,64.7181,306.848,345.757,383.915,423.468,463.498,503.007,541.256,577.541,611.807,644.128,674.072,700.824,722.864,739.016,750.987
b740009a7,MIMOSA,experiment_2.2,ME,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,85.801,153.155,172.782,192.365,212.04,231.983,252.71,274.608,297.764,321.512,345.186,368.678,391.842,414.109,434.655,452.249
b740009a7,MIMOSA,experiment_2.2,MEX,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,35.9433,166.93,190.445,215.806,243.824,274.483,307.875,343.551,380.784,418.893,457.241,495.403,532.992,569.386,603.558,633.924
b740009a7,MIMOSA,experiment_2.2,NAF,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,70.5467,89.2086,107.631,127.339,148.944,172.503,198.166,225.852,255.163,285.042,314.446,343.012,370.401,395.994,419.112,439.198
b740009a7,MIMOSA,experiment_2.2,OCE,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,11.9727,103.844,360.457,386.994,414.274,441.015,467.04,494.505,524.468,554.482,582.681,608.925,632.949,655.002,675.281,692.03
b740009a7,MIMOSA,experiment_2.2,R5.2ASIA,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,51.93091,132.42229,162.07641,185.54709,209.94407,234.69896,259.34854,284.37902,310.16962,336.20085,361.77989,386.70376,410.78035,433.38813,453.81911,472.09528
b740009a7,MIMOSA,experiment_2.2,R5.2LAM,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,27.94953,114.57604,168.41714,191.3596,216.58873,243.8205,272.96955,303.95453,336.46115,370.05107,404.24336,438.51673,472.43856,505.3388,536.19156,564.04869
b740009a7,MIMOSA,experiment_2.2,R5.2MAF,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,37.70995,58.53051,68.13149,78.7291,91.1683,104.46754,121.00777,139.68473,161.08081,185.00641,211.1373,239.06856,268.40762,298.98735,330.03547,358.6538
b740009a7,MIMOSA,experiment_2.2,R5.2OECD,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,38.71367,222.07221,388.44011,419.64379,451.5483,483.258,514.48193,545.65766,576.92861,606.97158,634.4405,659.02688,680.65768,699.21137,714.3528,725.08348
b740009a7,MIMOSA,experiment_2.2,R5.2REF,50,50,with,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,91.85237,182.73416,215.27379,245.58257,273.01027,298.95424,325.72066,354.45198,385.10452,415.01729,441.64275,465.54582,487.64953,507.44062,524.14662,537.55716
