Param hash,Model,Scenario,Region,Damage quantile,SLR quantile,SLR adaptation,Target,Discounting,Variable,Unit,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100,2105,2110,2115,2120,2125,2130,2135,2140,2145,2150
58cb3cc40,MIMOSA,experiment_2.2,WAF,5,5,without,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,0.00266,0.00561,0.0088,0.01223,0.01586,0.0197,0.02367,0.02778,0.03207,0.03655,0.04122,0.04606,0.05103,0.05615,0.06143,0.06687,0.07279,0.07887,0.08512,0.09156,0.09819,0.10503,0.11207,0.11931,0.12675,0.13439
58cb3cc40,MIMOSA,experiment_2.2,WEU,5,5,without,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00028,0.0006,0.00095,0.00135,0.00177,0.00223,0.00272,0.00323,0.00376,0.00433,0.00493,0.00555,0.0062,0.00687,0.00757,0.00829,0.00909,0.00991,0.01075,0.01162,0.01253,0.01347,0.01444,0.01544,0.01647,0.01753
58cb3cc40,MIMOSA,experiment_2.2,World,5,5,without,cba,high,Damage Cost|Non-SLR|Percentage of GDP,Relative (between 0 and 1),,,-0.0,-0.00034,-0.00073,-0.00114,-0.00155,-0.00194,-0.00229,-0.00256,-0.00272,-0.00276,-0.00265,-0.00239,-0.00197,-0.00137,-0.00058,0.00041,0.00149,0.00257,0.00359,0.00452,0.0054,0.00623,0.00702,0.00775,0.00844,0.00906,0.0096
58cb3cc40,MIMOSA,experiment_2.2,BRA,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00047,0.00071,0.00094,0.00123,0.00151,0.00172,0.0018,0.00179,0.00181,0.00202,0.00251,0.00303,0.00317,0.00315,0.00336,0.00372,0.00399,0.00402,0.00382,0.00368,0.00356,0.00345,0.00338,0.00332,0.00328,0.00326
58cb3cc40,MIMOSA,experiment_2.2,CAN,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00086,0.00103,0.00122,0.00139,0.00146,0.00152,0.00169,0.00194,0.00218,0.00235,0.0024,0.00237,0.00233,0.00235,0.00244,0.00256,0.00232,0.00229,0.00222,0.00212,0.00199,0.00183,0.00165,0.00145,0.00125,0.00104
58cb3cc40,MIMOSA,experiment_2.2,CEU,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00032,0.00039,0.00049,0.00061,0.00075,0.00089,0.00106,0.00124,0.00142,0.00159,0.00175,0.00187,0.00195,0.002,0.00209,0.00218,0.00224,0.00224,0.00207,0.00187,0.0017,0.00155,0.00144,0.00134,0.00127,0.00121
58cb3cc40,MIMOSA,experiment_2.2,CHN,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00056,0.00073,0.0009,0.00109,0.00129,0.0015,0.0017,0.00188,0.00204,0.00216,0.00222,0.00226,0.0023,0.00236,0.00242,0.00247,0.00248,0.00244,0.00235,0.00214,0.0018,0.00153,0.00131,0.00115,0.00102,0.00093
58cb3cc40,MIMOSA,experiment_2.2,EAF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,3e-05,5e-05,6e-05,6e-05,6e-05,7e-05,9e-05,0.00011,0.00014,0.00018,0.00026,0.00035,0.00047,0.0006,0.00072,0.00083,0.00047,0.00069,0.00089,0.00104,0.00116,0.00124,0.00129,0.00131,0.0013,0.00127
58cb3cc40,MIMOSA,experiment_2.2,INDIA,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,9e-05,0.00013,0.00017,0.00022,0.0003,0.00039,0.00051,0.00064,0.0008,0.00098,0.00115,0.00133,0.00151,0.00169,0.00185,0.002,0.00206,0.00201,0.00197,0.00193,0.00189,0.00185,0.00182,0.00179,0.00177,0.00174
58cb3cc40,MIMOSA,experiment_2.2,INDO,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00027,0.00034,0.00043,0.00052,0.00061,0.00071,0.00084,0.00101,0.00121,0.0014,0.00158,0.00175,0.00194,0.00214,0.00234,0.00251,0.00266,0.00259,0.00248,0.00239,0.0023,0.00222,0.00214,0.00208,0.00201,0.00195
58cb3cc40,MIMOSA,experiment_2.2,JAP,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00023,0.00069,0.0008,0.00095,0.00112,0.00133,0.00156,0.0018,0.00203,0.00223,0.00239,0.00255,0.00274,0.00295,0.00313,0.00328,0.0034,0.00346,0.00322,0.00294,0.00271,0.00251,0.00234,0.00219,0.00207,0.00198
58cb3cc40,MIMOSA,experiment_2.2,KOR,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0007,0.00085,0.001,0.00114,0.00129,0.00145,0.00161,0.00175,0.00186,0.00194,0.00197,0.00195,0.0019,0.00185,0.00178,0.0017,0.00158,0.00142,0.00124,0.00104,0.00084,0.00063,0.00044,0.00027,0.00014,5e-05
58cb3cc40,MIMOSA,experiment_2.2,ME,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00031,0.00037,0.00044,0.00053,0.00061,0.00071,0.00082,0.00094,0.00106,0.00117,0.00129,0.0014,0.00152,0.00164,0.00174,0.0018,0.00169,0.00169,0.00164,0.00155,0.00143,0.0013,0.00115,0.00099,0.00083,0.00066
58cb3cc40,MIMOSA,experiment_2.2,MEX,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00025,0.00032,0.0004,0.00051,0.00061,0.00072,0.00086,0.00103,0.00123,0.00145,0.00166,0.00186,0.00207,0.00229,0.00255,0.00283,0.00266,0.0028,0.00292,0.00303,0.00312,0.00319,0.00326,0.00332,0.00337,0.00341
58cb3cc40,MIMOSA,experiment_2.2,NAF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0001,0.00013,0.00016,0.00019,0.00022,0.00027,0.00033,0.00042,0.00052,0.00062,0.00072,0.00083,0.00094,0.00107,0.00119,0.00131,0.00075,0.00101,0.00125,0.00147,0.00167,0.00184,0.00199,0.0021,0.00218,0.00222
58cb3cc40,MIMOSA,experiment_2.2,OCE,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00019,0.00092,0.00116,0.0015,0.00177,0.00191,0.0019,0.00194,0.00224,0.00258,0.00264,0.00259,0.00272,0.00296,0.00315,0.0033,0.00305,0.003,0.00293,0.00285,0.00276,0.00266,0.00257,0.00246,0.00235,0.00224
58cb3cc40,MIMOSA,experiment_2.2,R5.2ASIA,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00041,0.00056,0.00067,0.00079,0.00092,0.00105,0.00118,0.00131,0.00143,0.00154,0.00163,0.00172,0.00182,0.00192,0.00204,0.00215,0.00206,0.00208,0.00208,0.00204,0.00197,0.00191,0.00186,0.00181,0.00177,0.00172
58cb3cc40,MIMOSA,experiment_2.2,R5.2LAM,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00039,0.00053,0.00066,0.00083,0.00105,0.00126,0.00141,0.00152,0.0017,0.00199,0.00237,0.00275,0.00302,0.00324,0.00355,0.00388,0.00401,0.00405,0.00398,0.00394,0.0039,0.00387,0.00386,0.00385,0.00385,0.00385
58cb3cc40,MIMOSA,experiment_2.2,R5.2MAF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00023,0.00028,0.00032,0.00036,0.00041,0.00044,0.00049,0.00052,0.00058,0.00066,0.00076,0.00087,0.001,0.00114,0.00128,0.00141,0.00101,0.00123,0.00141,0.00154,0.00164,0.0017,0.00172,0.00172,0.00169,0.00163
58cb3cc40,MIMOSA,experiment_2.2,R5.2OECD,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00038,0.0008,0.0009,0.00104,0.00119,0.00135,0.00151,0.00168,0.00183,0.00198,0.0021,0.00222,0.00232,0.00242,0.00253,0.00261,0.00231,0.0023,0.00226,0.00221,0.00214,0.00206,0.00198,0.0019,0.00182,0.00173
58cb3cc40,MIMOSA,experiment_2.2,R5.2REF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00047,0.00061,0.00076,0.00091,0.00105,0.00119,0.00137,0.00158,0.0018,0.00201,0.00218,0.00232,0.00248,0.00264,0.00276,0.00284,0.00287,0.00283,0.00267,0.00238,0.00214,0.00195,0.00179,0.00167,0.00157,0.00149
58cb3cc40,MIMOSA,experiment_2.2,RCAM,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00014,0.00019,0.00024,0.00031,0.00041,0.00056,0.00076,0.00102,0.00133,0.00166,0.00201,0.00239,0.00279,0.00321,0.00362,0.00402,0.00404,0.00417,0.00427,0.00435,0.00442,0.00449,0.00455,0.00461,0.00467,0.00471
58cb3cc40,MIMOSA,experiment_2.2,RSAF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0001,0.00012,0.00019,0.00027,0.0004,0.00015,0.00024,0.00025,0.00031,0.00041,0.00054,0.00068,0.00081,0.00095,0.0011,0.00125,0.00065,0.00097,0.00126,0.00149,0.00168,0.00181,0.00189,0.00191,0.0019,0.00184
58cb3cc40,MIMOSA,experiment_2.2,RSAM,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.0005,0.00062,0.00073,0.00089,0.00119,0.00153,0.00171,0.00183,0.00206,0.00244,0.00288,0.0033,0.00363,0.00391,0.00424,0.00459,0.00488,0.00483,0.00462,0.00445,0.0043,0.00419,0.0041,0.00403,0.00398,0.00395
58cb3cc40,MIMOSA,experiment_2.2,RSAS,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,3e-05,4e-05,6e-05,8e-05,0.00011,0.00015,0.00021,0.00028,0.00037,0.00047,0.00059,0.00074,0.0009,0.00107,0.00127,0.00146,0.00079,0.00119,0.00156,0.00187,0.00213,0.00233,0.00248,0.00256,0.0026,0.00257
58cb3cc40,MIMOSA,experiment_2.2,RUS,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00056,0.00073,0.0009,0.00107,0.00123,0.00141,0.0016,0.00183,0.0021,0.00234,0.00249,0.00259,0.00274,0.00292,0.00303,0.00308,0.0031,0.00307,0.00291,0.00253,0.00222,0.00198,0.00178,0.00163,0.00151,0.00143
58cb3cc40,MIMOSA,experiment_2.2,SAF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00054,0.00066,0.00077,0.00091,0.00112,0.00138,0.00165,0.0019,0.00213,0.00233,0.00253,0.00272,0.0029,0.00307,0.00323,0.00334,0.00341,0.00329,0.00301,0.00276,0.00253,0.00232,0.00213,0.00195,0.00178,0.00163
58cb3cc40,MIMOSA,experiment_2.2,SEAS,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00019,0.00025,0.00032,0.00038,0.00044,0.00052,0.00063,0.00077,0.00091,0.00106,0.00125,0.00144,0.00156,0.00168,0.00184,0.00203,0.00178,0.00191,0.00202,0.0021,0.00216,0.00219,0.00221,0.0022,0.00218,0.00214
58cb3cc40,MIMOSA,experiment_2.2,STAN,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00023,0.0003,0.00037,0.00043,0.00048,0.00054,0.00065,0.00077,0.00086,0.00098,0.00121,0.00148,0.00164,0.00173,0.00182,0.00189,0.00194,0.00194,0.00178,0.00161,0.00146,0.00134,0.00124,0.00116,0.00109,0.00103
58cb3cc40,MIMOSA,experiment_2.2,TUR,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00024,0.0003,0.00036,0.00041,0.00048,0.00057,0.00069,0.00082,0.00094,0.00106,0.00117,0.00128,0.00139,0.00148,0.00152,0.00152,0.00151,0.00146,0.00138,0.00126,0.00107,0.00086,0.0007,0.00055,0.00043,0.00033
58cb3cc40,MIMOSA,experiment_2.2,UKR,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00033,0.00043,0.00059,0.00078,0.00096,0.00114,0.00137,0.00162,0.00183,0.00201,0.00219,0.00238,0.00257,0.00276,0.00296,0.00315,0.00327,0.00312,0.00299,0.00287,0.00276,0.00266,0.00257,0.00248,0.0024,0.00233
58cb3cc40,MIMOSA,experiment_2.2,USA,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00037,0.00118,0.00132,0.00149,0.00168,0.00188,0.00207,0.00223,0.00236,0.00247,0.00256,0.00266,0.00278,0.00288,0.00295,0.00297,0.00262,0.00252,0.0024,0.00227,0.00214,0.00201,0.00187,0.00174,0.0016,0.00146
58cb3cc40,MIMOSA,experiment_2.2,WAF,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00015,0.0002,0.0002,0.0002,0.00022,0.00025,0.00024,0.00022,0.00028,0.0004,0.00054,0.00071,0.00089,0.00109,0.00129,0.00148,0.00105,0.00135,0.00158,0.00174,0.00187,0.00194,0.00198,0.00199,0.00197,0.00192
58cb3cc40,MIMOSA,experiment_2.2,WEU,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00038,0.00043,0.00049,0.00058,0.0007,0.00086,0.00104,0.00122,0.00139,0.00156,0.00175,0.00192,0.00204,0.00215,0.0023,0.00246,0.00209,0.00218,0.00224,0.00229,0.00233,0.00234,0.00234,0.00233,0.0023,0.00226
58cb3cc40,MIMOSA,experiment_2.2,World,5,5,without,cba,high,Policy Cost|Percentage of GDP,Relative (between 0 and 1),,,0.0,0.00039,0.00061,0.00071,0.00082,0.00095,0.00108,0.0012,0.00131,0.00143,0.00154,0.00166,0.00177,0.00187,0.00198,0.0021,0.00222,0.00202,0.00208,0.0021,0.0021,0.00208,0.00205,0.00202,0.00198,0.00194,0.00189
58cb3cc40,MIMOSA,experiment_2.2,BRA,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,2697.09,3177.54,3666.33,4131.81,4589.49,5061.3,5550.63,6054.67,6564.31,7072.98,7590.21,8124.32,8667.02,9211.55,9765.36,10336.6,10930.3,11549.8,12155.3,12712.3,13220.8,13690.8,14120.0,14504.6,14846.3,15145.2,15388.8
58cb3cc40,MIMOSA,experiment_2.2,CAN,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1536.63,1687.12,1849.88,2029.4,2217.9,2406.3,2590.8,2771.98,2963.26,3175.56,3399.76,3623.77,3840.98,4047.1,4241.69,4425.47,4600.88,4767.66,4904.44,4996.36,5046.49,5060.68,5039.46,4982.94,4893.78,4774.05,4621.76
58cb3cc40,MIMOSA,experiment_2.2,CEU,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,2481.06,2818.96,3175.31,3524.87,3852.85,4151.71,4432.46,4710.14,5000.15,5309.87,5615.11,5892.11,6146.46,6390.14,6632.77,6881.47,7136.89,7394.29,7635.27,7843.88,8021.21,8171.96,8295.74,8391.44,8460.77,8504.63,8518.15
58cb3cc40,MIMOSA,experiment_2.2,CHN,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,24533.5,33208.8,41155.1,47514.9,52685.5,57119.8,60622.5,63005.6,64664.3,65999.7,66983.8,67531.1,67707.8,67612.4,67340.0,66976.7,66580.3,66192.6,65803.1,65397.8,64980.4,64552.4,64098.8,63618.0,63109.8,62574.4,62011.6
58cb3cc40,MIMOSA,experiment_2.2,EAF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,535.204,737.768,1004.71,1346.87,1796.33,2387.94,3151.64,4117.16,5320.55,6796.65,8574.46,10674.3,13089.7,15822.1,18922.6,22394.0,26018.0,29546.7,32721.8,35396.9,37623.9,39476.5,40959.0,42066.7,42827.7,43256.9,43295.4
58cb3cc40,MIMOSA,experiment_2.2,INDIA,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,6857.78,9447.68,12440.8,15782.9,19494.7,23601.4,28077.1,32886.8,38003.4,43384.5,48918.1,54496.5,60084.1,65645.8,71089.6,76372.2,81689.0,87166.7,92394.9,96954.5,100897.0,104345.0,107287.0,109693.0,111595.0,113006.0,113819.0
58cb3cc40,MIMOSA,experiment_2.2,INDO,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1740.72,2391.15,3119.41,3891.92,4703.99,5554.73,6433.22,7326.02,8220.04,9103.8,9970.85,10818.4,11653.7,12481.3,13289.3,14071.1,14854.1,15655.3,16413.6,17064.4,17615.4,18086.1,18475.2,18779.0,19003.1,19150.4,19205.7
58cb3cc40,MIMOSA,experiment_2.2,JAP,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,4300.37,4507.03,4693.25,4829.03,4937.61,5050.6,5175.39,5312.25,5455.17,5596.89,5730.26,5850.97,5965.21,6079.69,6194.18,6307.57,6421.56,6535.49,6640.15,6728.14,6798.85,6854.7,6895.59,6921.05,6932.1,6929.32,6910.37
58cb3cc40,MIMOSA,experiment_2.2,KOR,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1899.25,2215.8,2507.82,2749.76,2945.64,3103.74,3226.03,3313.23,3367.23,3391.18,3392.47,3377.69,3348.01,3302.7,3238.6,3154.46,3056.78,2950.58,2833.33,2701.95,2557.04,2399.76,2230.52,2049.86,1858.78,1658.45,1449.97
58cb3cc40,MIMOSA,experiment_2.2,ME,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,3703.73,4536.69,5446.26,6402.83,7376.42,8346.08,9323.93,10329.9,11389.6,12517.1,13681.0,14849.8,16027.6,17222.4,18426.9,19629.8,20818.6,21965.3,22957.4,23710.3,24241.5,24582.9,24736.8,24703.0,24495.4,24124.0,23573.9
58cb3cc40,MIMOSA,experiment_2.2,MEX,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1947.25,2293.25,2673.57,3082.08,3524.78,4009.34,4538.5,5113.05,5732.44,6396.77,7108.29,7868.62,8674.79,9524.5,10423.2,11375.5,12374.4,13411.4,14408.5,15311.5,16126.7,16871.1,17541.2,18130.8,18643.3,19078.8,19415.4
58cb3cc40,MIMOSA,experiment_2.2,NAF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1386.45,1795.94,2277.69,2797.47,3358.62,3971.13,4636.96,5356.4,6131.69,6960.16,7817.45,8681.24,9555.52,10447.0,11350.2,12261.3,13193.2,14159.6,15068.0,15865.6,16561.2,17175.2,17705.8,18148.3,18508.0,18787.2,18966.8
58cb3cc40,MIMOSA,experiment_2.2,OCE,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1166.72,1333.55,1500.92,1669.44,1845.01,2033.64,2231.31,2434.43,2649.81,2882.49,3123.0,3360.97,3592.73,3816.23,4031.89,4241.66,4450.17,4660.08,4850.39,5005.52,5127.79,5222.43,5289.24,5327.46,5338.86,5324.55,5280.93
58cb3cc40,MIMOSA,experiment_2.2,R5.2ASIA,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,43761.50806,57441.98512,70995.13651,83396.48889,95125.53059,106743.39885,118034.7255,128767.61179,139315.08015,150039.27985,160781.76776,171325.79231,181680.87807,191895.52874,201978.37376,211971.656,222086.3669,232414.6385,242068.15369,250314.94965,257269.46272,263173.60283,267998.16736,271694.07836,274330.8675,275941.35479,276321.47314
58cb3cc40,MIMOSA,experiment_2.2,R5.2LAM,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,8631.86868,10301.07056,12105.1024,13993.80678,16001.10686,18171.05251,20512.97252,23026.18802,25703.41625,28538.30447,31534.32515,34694.33134,38010.01952,41474.98145,45090.02015,48856.72064,52782.22151,56862.16083,60815.40916,64407.61849,67656.36946,70630.11619,73314.96688,75685.0388,77753.42238,79520.7171,80900.48316
58cb3cc40,MIMOSA,experiment_2.2,R5.2MAF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,7961.56925,10193.2474,12820.85507,15814.28215,19271.46604,23319.84993,28101.49998,33758.49557,40447.62397,48296.61938,57336.58206,67571.56165,78981.12826,91574.09563,105478.80277,120659.83321,136375.00209,151769.04927,165621.25281,177233.39294,186825.28262,194731.80675,200968.17412,205510.97647,208485.11454,209959.73331,209679.0624
58cb3cc40,MIMOSA,experiment_2.2,R5.2OECD,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,37186.83266,40961.78818,44864.97461,48731.39171,52549.82702,56362.24231,60197.73104,64098.40631,68166.31225,72455.2104,76781.51469,80960.19468,85011.03264,88982.62973,92851.27256,96602.91824,100331.16235,104099.98081,107524.71929,110335.94733,112574.1846,114334.57222,115613.02313,116394.44659,116710.2279,116579.60515,115934.10159
58cb3cc40,MIMOSA,experiment_2.2,R5.2REF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,4062.257,4891.163,5759.285,6597.08,7343.847,7966.96,8532.43,9117.97,9770.69,10505.57,11240.45,11898.48,12507.9,13111.05,13711.03,14305.42,14906.67,15518.05,16094.36,16591.76,17016.53,17378.89,17677.66,17910.09,18080.13,18189.82,18227.67
58cb3cc40,MIMOSA,experiment_2.2,RCAM,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1001.94,1221.34,1479.95,1769.95,2099.37,2477.62,2905.79,3383.96,3916.55,4508.56,5161.65,5876.49,6653.18,7491.63,8391.87,9351.83,10359.6,11400.4,12400.1,13301.4,14111.6,14848.0,15507.5,16083.6,16579.9,16996.6,17311.0
58cb3cc40,MIMOSA,experiment_2.2,RSAF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,481.045,626.481,794.612,993.312,1251.67,1600.2,2059.38,2644.87,3376.84,4273.61,5351.1,6621.54,8085.64,9749.39,11646.7,13779.5,16008.8,18183.1,20132.5,21774.2,23140.4,24276.4,25185.0,25863.9,26330.4,26593.6,26617.5
58cb3cc40,MIMOSA,experiment_2.2,RSAM,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,2988.89,3612.9,4289.97,5015.53,5793.97,6630.35,7526.8,8484.58,9501.66,10573.1,11689.0,12841.5,14033.6,15268.0,16532.4,17817.9,19145.4,20530.8,21884.4,23117.7,24234.7,25259.6,26187.4,27008.7,27727.9,28345.2,28831.2
58cb3cc40,MIMOSA,experiment_2.2,RSAS,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1345.21,1781.18,2311.08,2938.24,3688.48,4588.71,5652.0,6890.64,8326.69,9980.32,11856.6,13951.9,16241.3,18707.9,21380.4,24269.0,27272.9,30279.3,33023.8,35373.8,37365.4,39060.3,40458.1,41550.7,42358.4,42891.1,43094.7
58cb3cc40,MIMOSA,experiment_2.2,RUS,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,2955.2,3474.84,4011.93,4523.68,4964.98,5311.84,5622.03,5959.64,6348.93,6790.35,7227.02,7607.63,7951.7,8288.26,8620.93,8949.51,9281.65,9619.6,9938.01,10212.9,10448.6,10649.4,10814.6,10942.7,11035.9,11095.3,11114.6
58cb3cc40,MIMOSA,experiment_2.2,SAF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,669.929,816.853,975.087,1135.04,1295.68,1457.98,1623.5,1793.48,1967.19,2142.86,2316.54,2484.54,2645.57,2798.25,2938.48,3064.43,3184.89,3305.21,3414.67,3501.1,3565.53,3611.87,3640.13,3649.9,3642.49,3618.85,3576.89
58cb3cc40,MIMOSA,experiment_2.2,SEAS,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,2992.3,3786.14,4651.77,5562.31,6530.9,7574.14,8686.77,9860.23,11094.1,12386.3,13720.3,15077.4,16446.9,17820.3,19189.5,20552.2,21931.0,23340.7,24653.3,25778.6,26731.9,27545.9,28219.3,28746.4,29136.9,29395.8,29497.0
58cb3cc40,MIMOSA,experiment_2.2,STAN,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,591.479,802.517,1021.71,1232.86,1426.09,1595.1,1742.35,1874.77,2011.23,2165.94,2325.59,2475.53,2620.6,2768.47,2919.51,3072.69,3228.93,3386.96,3535.24,3663.5,3772.59,3865.75,3942.73,4002.85,4047.12,4076.08,4086.75
58cb3cc40,MIMOSA,experiment_2.2,TUR,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1355.35,1624.46,1901.03,2182.82,2471.94,2770.11,3074.89,3383.38,3694.85,4007.64,4314.81,4609.93,4892.98,5164.33,5420.53,5659.76,5889.28,6111.31,6302.31,6440.73,6530.16,6578.3,6584.81,6549.11,6474.16,6362.19,6210.05
58cb3cc40,MIMOSA,experiment_2.2,UKR,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,515.578,613.806,725.645,840.54,952.777,1060.02,1168.05,1283.56,1410.53,1549.28,1687.84,1815.32,1935.6,2054.32,2170.59,2283.22,2396.09,2511.49,2621.11,2715.36,2795.34,2863.74,2920.33,2964.54,2997.11,3018.44,3026.32
58cb3cc40,MIMOSA,experiment_2.2,USA,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,16413.2,18290.7,20070.3,21671.4,23112.1,24449.5,25727.3,26985.8,28265.1,29582.4,30868.0,32053.6,33151.1,34180.7,35124.4,35972.1,36777.7,37587.6,38293.2,38816.6,39169.0,39376.8,39439.3,39352.8,39126.5,38766.3,38256.7
58cb3cc40,MIMOSA,experiment_2.2,WAF,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,1185.63,1680.07,2323.21,3139.66,4193.87,5557.91,7307.8,9518.78,12264.3,15609.3,19599.7,24264.5,29582.2,35540.9,42200.8,49538.7,57160.5,64619.3,71338.1,76997.4,81705.6,85622.4,88755.4,91093.5,92695.7,93593.9,93663.3
58cb3cc40,MIMOSA,experiment_2.2,WEU,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,14330.0,15315.3,16487.8,17785.5,19193.6,20706.3,22307.9,23990.9,25782.8,27699.5,29676.1,31647.8,33627.0,35636.2,37663.7,39698.1,41764.6,43881.0,45853.4,47557.2,49011.8,50262.8,51307.2,52135.9,52762.1,53192.9,53388.7
58cb3cc40,MIMOSA,experiment_2.2,World,5,5,without,cba,high,GDP|PPP,billion US$2010/yr,,,101611.505,123797.865,146555.144,168544.122,190304.267,212577.49,235395.03,258786.22,283422.72,309856.81,337699.01,366477.47,396220.99,427071.56,459146.1,492436.77,526525.52,560712.27,592176.32,618939.64,641400.9,660310.79,675636.15,687260.75,695427.47,700260.16,701132.49
58cb3cc40,MIMOSA,experiment_2.2,BRA,5,5,without,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,13.5002,18.7961,22.4992,26.7083,31.5199,36.9799,43.1261,49.9364,57.3818,65.5308,74.4326,83.8691,93.5362,103.331,113.151,122.773,131.808,135.945,132.992,130.576,128.274,126.11,124.183,122.469,120.926,119.544
58cb3cc40,MIMOSA,experiment_2.2,CAN,5,5,without,cba,high,Price|Carbon,US$2010/t CO2,,,0.0,44.8283,51.1352,58.312,66.3317,74.7685,83.4324,92.3364,101.795,112.07,122.805,133.502,143.837,153.6,162.822,171.418,178.609,167.873,168.894,167.594,164.198,158.6,151.029,141.755,130.992,118.873,105.362
